web-scraper-order,web-scraper-start-url,location_date,brand_type,price
"1703598270-2663","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=5","Basel-Landschaft, 4460, 23.12.2023","Golf 2 GTI","15'700.-"
"1703598270-2664","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=5","Bern, 3052, 23.12.2023","Mercedes-Benz 190 E 1.8","7'990.-"
"1703598270-2665","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=5","Tessin, 6814, 23.12.2023","Opel GT 1900 da restauro","9'500.-"
"1703598270-2666","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=5","Zürich, 8102, 23.12.2023","VW T3 Kasten, Bulli, leichter Camper","15'000.-"
"1703598270-2667","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=5","Thurgau, 9320, 23.12.2023","Mercedes 190e","10'400.-"
"1703598270-2668","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=5","Thurgau, 8555, 23.12.2023","AUDI 100 Avant S4 4.2 quattro - 6-Gang Schalter - 280PS","19'888.-"
"1703598270-2669","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=5","Thurgau, 8555, 23.12.2023","DAIMLER 3.6 I Org. Zustand - Aufbau Jaguar XJ40","12'950.-"
"1703598270-2670","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=5","Zürich, 8400, 23.12.2023","IVECO DAILY","1'100.-"
"1703598270-2671","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=5","Zürich, 8049, 23.12.2023","Willys Jeep CJ3 Oldtimer 1959","18'000.-"
"1703598270-2672","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=5","Basel-Stadt, 4052, 23.12.2023","Mercedes Benz SL 280 j.1977","36'000.-"
"1703598270-2673","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=5","Waadt, 1000, 23.12.2023","Cooper 1970 Mini ....","28'900.-"
"1703598270-2674","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=5","Luzern, 6048, 23.12.2023","Chevy Nova II 400 1963","25'800.-"
"1703598270-2675","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=5","Luzern, 6102, 23.12.2023","Volvo PV 544","18'000.-"
"1703598270-2676","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=5","Bern, 3418, 23.12.2023","Land Rover Serie 2","30'000.-"
"1703598270-2677","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=5","Aargau, 5400, 23.12.2023","MFK neu BMW 528i E12 Schalter","12'800.-"
"1703598270-2678","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=5","St. Gallen, 9620, 23.12.2023","Morgan +8","52'500.-"
"1703598270-2679","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=5","Aargau, 5703, 23.12.2023","BMW e30 325i","19'900.-"
"1703598270-2680","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=5","Zürich, 8172, 23.12.2023","Swiss Buggy","17'990.-"
"1703598270-2681","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=5","Bern, 4704, 22.12.2023","Wunderschöner und gepflegter Celica 2000 GTi","11'600.-"
"1703598270-2682","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=5","Zürich, 8304, 22.12.2023","VW Golf 1.3 GL Veteranenfahrzeug","7'500.-"
"1703598270-2683","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=5","Zug, 6314, 22.12.2023, auf Autoscout24.ch","MERCEDES-BENZ 220 SE","29'900.-"
"1703598270-2684","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=5","St. Gallen, 9478, 22.12.2023","Opel Ascona A Voyage","38'000.-"
"1703598283-2685","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=4","Bern, 3263, 24.12.2023","Suzuki Vitara Cabrio 1.6","14'950.-"
"1703598283-2686","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=4","Thurgau, 8564, 24.12.2023","Mazda RX-7 SA Veteranenfahrzeug","19'500.-"
"1703598283-2687","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=4","Glarus, 8753, 24.12.2023","VW LT 40 Camper","5'500.-"
"1703598283-2688","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=4","Wallis, 3984, 24.12.2023","Zu kaufen Lastwagen 2 dm Kipper","5'000.-"
"1703598283-2689","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=4","Uri, 6460, 24.12.2023","Ford F100 Projekt Pickup","19'999.-"
"1703598283-2690","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=4","Luzern, 6344, 24.12.2023","Iveco 40-10W Turbodaily","15'000.-"
"1703598283-2691","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=4","Tessin, 6512, 24.12.2023","Chevrolet Impala","5'200.-"
"1703598283-2692","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=4","Tessin, 6512, 24.12.2023","Dodge A100 del 1969","8'500.-"
"1703598283-2693","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=4","Thurgau, 8272, 24.12.2023","BMW 501 Oldtimer","30'000.-"
"1703598283-2694","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=4","Thurgau, 9554, 24.12.2023","Cadillac Convertible 1962 ab Veteranen-MFK","52'000.-"
"1703598283-2695","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=4","Obwalden, 6064, 24.12.2023","Fiat 126 Bambino Veteranenfahrzeug","10'500.-"
"1703598283-2696","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=4","Bern, 3508, 24.12.2023","Ford Fiesta XR2i Tracktool zu verkaufen","600.-"
"1703598283-2697","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=4","Tessin, 6946, 24.12.2023","Oldtimer MG TC","36'000.-"
"1703598283-2698","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=4","Zürich, 8633, 24.12.2023","Chevrolet Corvette C4 Targa","16'100.-"
"1703598283-2699","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=4","Luzern, 6130, 24.12.2023","Nissan Skyline R32 GTR BNR32","97'900.-"
"1703598283-2700","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=4","Thurgau, 9320, 24.12.2023","Bmw 318i E30","12'900.-"
"1703598283-2701","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=4","Basel-Landschaft, 4304, 24.12.2023","Peugeot 404 Commercial 1964","15'000.-"
"1703598283-2702","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=4","Tessin, 6967, 24.12.2023","AUTO D'EPOCA MERCEDES BENZ 300 SL","35'000.-"
"1703598283-2703","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=4","Bern, 2557, 24.12.2023","MB 38 A1 Willys Jeep 1958","22'550.-"
"1703598283-2704","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=4","Tessin, 6616, 23.12.2023","Juwel","12'500.-"
"1703598283-2705","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=4","Aargau, 5502, 23.12.2023","Mercedes W124 230 TE Kombi","8'500.-"
"1703598283-2706","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=4","Zürich, 8212, 23.12.2023","Mercedes E190","8'000.-"
"1703598283-2707","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=4","Luzern, 6210, 23.12.2023","Toyota Corolla 1.6 GTi","7'500.-"
"1703598283-2708","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=4","Freiburg, 1749, 23.12.2023","Lancia Monte Carlo s 137","23'500.-"
"1703598283-2709","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=4","Bern, 3400, 23.12.2023","VW Polo G40 86c","6'400.-"
"1703598283-2710","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=4","Bern, 2500, 23.12.2023","CHEVROLET SILVERADO PICK-UP 5.7 BENZIN AHK  LÄUFT 6 TONNE","4'999.-"
"1703598283-2711","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=4","Luzern, 6205, 23.12.2023","Saab 900 S im Topzustand","11'900.-"
"1703598283-2712","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=4","Bern, 3032, 23.12.2023","Mercedes-Benz W124 260E EXPRESSION Motorsport frisch ab MFK","7'900.-"
"1703598283-2713","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=4","Bern, 3510, 23.12.2023","Zu verkaufen Mercedes 280 CE Jg. 1983 W 123","6'500.-"
"1703598283-2714","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=4","Bern, 3510, 23.12.2023","FIAT REGATA 85 Automatisch","2'800.-"
"1703598294-2715","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=3","Thurgau, 9314, Gestern 15:13","VW Golf 1 GLi Schaltgetriebe 136000km","4'400.-"
"1703598294-2716","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=3","Aargau, 5712, Gestern 15:11","VW Caddy MK1 voll restauriert.","15'000.-"
"1703598294-2717","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=3","Tessin, 6780, Gestern 14:55","golf 1 cabrio white special oldtimer veicolo d'epoca","10'000.-"
"1703598294-2718","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=3","Tessin, 6938, Gestern 13:43","Mercedes-Benz SLC 350","29'000.-"
"1703598294-2719","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=3","St. Gallen, 8730, Gestern 13:30","Fiat Topolino","9'500.-"
"1703598294-2720","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=3","Bern, 3018, Gestern 13:06","Cooler Chevrolet El Camino !","39'750.-"
"1703598294-2721","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=3","Solothurn, 4500, Gestern 12:11","Zuverlässiger Fiat 600D 1968 32PS Veteranenfahrzeug","8'900.-"
"1703598294-2722","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=3","Tessin, 6743, Gestern 11:28","mecerdes sl cabrio 3.0","9'500.-"
"1703598294-2723","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=3","Bern, 3661, Gestern 11:17","Fiat 500 F Oldtimer","17'600.-"
"1703598294-2724","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=3","Zug, 6319, Gestern 11:03","Golf","8'000.-"
"1703598294-2725","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=3","Schaffhausen, 8222, Gestern 10:42","VW Golf 16V Fire and Ice","24'000.-"
"1703598294-2726","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=3","Aargau, 5512, Gestern 10:40","Volvo 245 Veteran","15'000.-"
"1703598294-2727","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=3","Bern, 4539, Gestern 09:52","BMW 2002 Jahrgang 1975","48'000.-"
"1703598294-2728","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=3","Nidwalden, 6370, Gestern 09:23","1956 Cadilac Oldtimer Top Zustand aus einer  Sammlung","75'000.-"
"1703598294-2729","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=3","Solothurn, 4565, Gestern 09:23","golf 2 g60","16'500.-"
"1703598294-2730","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=3","Solothurn, 4552, Gestern 09:06","Citroen 2CV","21'000.-"
"1703598294-2731","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=3","Bern, 3600, Gestern 09:03","VW Käfer Brezel 1952","44'990.-"
"1703598294-2732","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=3","Aargau, 5313, Gestern 08:37","Citroen 2CV6 Charleston","22'500.-"
"1703598294-2733","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=3","Aargau, 5316, Gestern 08:21","BMW e36 318 Schalter ab MFK","8'999.-"
"1703598294-2734","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=3","Luzern, 6210, Gestern 08:09","Mercedes E300 W124 4Matic , KM82OOO!!","15'000.-"
"1703598294-2735","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=3","Basel-Landschaft, 4133, Gestern 08:06","Peugeot 106 xr aus 1. Hand","1'000.-"
"1703598294-2736","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=3","St. Gallen, 9500, Gestern 02:35","Mercedes 500 SL R129","14'599.-"
"1703598294-2737","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=3","Aargau, 8957, Gestern 02:15","Verkaufe meine Auto","3'200.-"
"1703598294-2738","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=3","Bern, 3773, 24.12.2023","VW T3 Transporter mit Automatengetriebeschaden","6'000.-"
"1703598294-2739","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=3","St. Gallen, 9445, 24.12.2023","VW Jetta mk2, ab MFK 8.23","3'800.-"
"1703598294-2740","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=3","Tessin, 6984, 24.12.2023","Lancia Delta Integrale HF 8V","39'000.-"
"1703598294-2741","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=3","Zürich, 8353, 24.12.2023","VW Golf 1 GLI Baujahr 1984","14'000.-"
"1703598294-2742","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=3","Schwyz, 8864, 24.12.2023","Mercedes Benz 280 CE Veteran","20'050.-"
"1703598294-2743","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=3","Tessin, 6702, 24.12.2023","ford sierra 2.0i ghia","2'999.-"
"1703598294-2744","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=3","Luzern, 6048, 24.12.2023","Fiat 500 L","11'200.-"
"1703598306-2745","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=2","Bern, 2557, Heute 09:19","Nissan 200sx s13","21'999.-"
"1703598306-2746","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=2","Tessin, 6595, Heute 09:17","VW Golf mk1 1800 GTI","18'000.-"
"1703598306-2747","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=2","Appenzell Ausserrhoden, 9104, Heute 09:01","DKW 1000sp Roadster zum restaurieren","15'000.-"
"1703598306-2748","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=2","Glarus, 8865, Heute 08:49","VW Golf 2800 VR6","3'500.-"
"1703598306-2749","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=2","Bern, 3652, Heute 08:47","vw Bus T3 typ 2","25'000.-"
"1703598306-2750","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=2","Bern, 3263, Heute 08:39","VW T3 Automat","10'850.-"
"1703598306-2751","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=2","Genf, 1217, Heute 08:03","Alfa alfetta 1.6 de 1975","7'750.-"
"1703598306-2752","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=2","Aargau, 4313, Heute 07:29","Mini 1000","14'500.-"
"1703598306-2753","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=2","Bern, 3784, Heute 06:06","Jeep Cherokee Chief","28'500.-"
"1703598306-2754","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=2","Aargau, 5242, Heute 06:01","Mercedes 280 se 1968 Jg","34'500.-"
"1703598306-2755","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=2","Aargau, 5525, Heute 03:32","Mercedes Benz S Klasse W140 300SE S320 FAB Felgen Leder Navi","15'000.-"
"1703598306-2756","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=2","Thurgau, 8273, Heute 03:30","MGB Roadster mit Overdrive / Veteran","17'900.-"
"1703598306-2757","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=2","Luzern, 6010, Heute 02:45","BMW E31 850 CI mit CSI Paket in neuwertigem Zustand","52'500.-"
"1703598306-2758","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=2","Aargau, 5507, Gestern 23:31","Renault 4 4x4 Simpar *VETERAN* Sehr selten!","23'000.-"
"1703598306-2759","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=2","Zürich, 8212, Gestern 20:52","Toyota Supra 3 i Targa 130000 Km","8'900.-"
"1703598306-2760","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=2","Thurgau, 8576, Gestern 20:51","Chrysler New Yorker","23'000.-"
"1703598306-2761","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=2","Thurgau, 8576, Gestern 20:51","Dodge Kingswey","27'000.-"
"1703598306-2762","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=2","Tessin, 6835, Gestern 20:34","VW maggiolino 1200 6volt prima mano","26'500.-"
"1703598306-2763","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=2","Thurgau, 8590, Gestern 20:31","75er Camaro LT","35'600.-"
"1703598306-2764","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=2","Waadt, 1347, Gestern 20:26","BMW E30","6'500.-"
"1703598306-2765","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=2","Tessin, 6982, Gestern 18:15","Maserati Biturbo  2.5","1'500.-"
"1703598306-2766","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=2","Tessin, 6995, Gestern 18:11","FIAT TOPOLINO CABRIO APERTO CON TELONE","12'500.-"
"1703598306-2767","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=2","Zürich, 8172, Gestern 17:53","VW Polo GT  für Sammler","2'000.-"
"1703598306-2768","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=2","St. Gallen, 8717, Gestern 17:33","Mercedes 180 DC W120","36'000.-"
"1703598306-2769","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=2","Schwyz, 8856, Gestern 17:29","MAZDA MX5 NA 1.6, OLDTIMER IN TOP ZUSTAND","23'900.-"
"1703598306-2770","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=2","Schwyz, 8852, Gestern 17:15","Opel Kadett C GT/E","30'000.-"
"1703598306-2771","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=2","St. Gallen, 8730, Gestern 17:12","Daimler 4.0 i","13'500.-"
"1703598306-2772","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=2","Thurgau, 8580, Gestern 17:10","1967 Buggy - Barmettler 1 Serie - Cabrio mit FUN und Style","9'900.-"
"1703598306-2773","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=2","St. Gallen, 9240, Gestern 15:29","BMW 535i (e34), Handschalter, Frisch ab Mfk","9'900.-"
"1703598306-2774","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=2","Tessin, 6595, Gestern 15:24","originaler 911Carrera cab. cat","67'911.-"
